Temps;Canal A
(us);(V)

-4,15409383;-0,08972442
-4,14409383;-0,07165746
-4,13409383;-0,08972442
-4,12409383;-0,08972442
-4,11409383;-0,08972442
-4,10409383;-0,08972442
-4,09409383;-0,08972442
-4,08409383;-0,08972442
-4,07409383;-0,08972442
-4,06409383;-0,08972442
-4,05409383;-0,08972442
-4,04409383;-0,10779140
-4,03409383;-0,10779140
-4,02409383;-0,10779140
-4,01409383;-0,10779140
-4,00409383;-0,10779140
-3,99409383;-0,10779140
-3,98409383;-0,10779140
-3,97409383;-0,10779140
-3,96409383;-0,10779140
-3,95409383;-0,10779140
-3,94409383;-0,12585830
-3,93409383;-0,10779140
-3,92409383;-0,12585830
-3,91409383;-0,12585830
-3,90409383;-0,12585830
-3,89409383;-0,12585830
-3,88409383;-0,12585830
-3,87409383;-0,14392530
-3,86409383;-0,14392530
-3,85409383;-0,14392530
-3,84409383;-0,14392530
-3,83409383;-0,14392530
-3,82409383;-0,14392530
-3,81409383;-0,14392530
-3,80409383;-0,16205330
-3,79409383;-0,14392530
-3,78409383;-0,16205330
-3,77409383;-0,16205330
-3,76409383;-0,16205330
-3,75409383;-0,16205330
-3,74409383;-0,16205330
-3,73409383;-0,16205330
-3,72409383;-0,16205330
-3,71409383;-0,16205330
-3,70409383;-0,16205330
-3,69409383;-0,16205330
-3,68409383;-0,16205330
-3,67409383;-0,18012020
-3,66409383;-0,18012020
-3,65409383;-0,18012020
-3,64409383;-0,18012020
-3,63409383;-0,18012020
-3,62409383;-0,18012020
-3,61409383;-0,18012020
-3,60409383;-0,18012020
-3,59409383;-0,18012020
-3,58409383;-0,18012020
-3,57409383;-0,18012020
-3,56409383;-0,18012020
-3,55409383;-0,18012020
-3,54409383;-0,18012020
-3,53409383;-0,19818720
-3,52409383;-0,18012020
-3,51409383;-0,19818720
-3,50409383;-0,19818720
-3,49409383;-0,19818720
-3,48409383;-0,19818720
-3,47409383;-0,19818720
-3,46409383;-0,19818720
-3,45409383;-0,21625420
-3,44409383;-0,21625420
-3,43409383;-0,21625420
-3,42409383;-0,21625420
-3,41409383;-0,21625420
-3,40409383;-0,21625420
-3,39409383;-0,21625420
-3,38409383;-0,21625420
-3,37409383;-0,21625420
-3,36409383;-0,21625420
-3,35409383;-0,21625420
-3,34409383;-0,21625420
-3,33409383;-0,23438220
-3,32409383;-0,21625420
-3,31409383;-0,23438220
-3,30409383;-0,23438220
-3,29409383;-0,21625420
-3,28409383;-0,23438220
-3,27409383;-0,23438220
-3,26409383;-0,23438220
-3,25409383;-0,23438220
-3,24409383;-0,23438220
-3,23409383;-0,23438220
-3,22409383;-0,23438220
-3,21409383;-0,23438220
-3,20409383;-0,23438220
-3,19409383;-0,23438220
-3,18409383;-0,23438220
-3,17409383;-0,25244910
-3,16409383;-0,25244910
-3,15409384;-0,23438220
-3,14409384;-0,25244910
-3,13409384;-0,25244910
-3,12409384;-0,25244910
-3,11409384;-0,25244910
-3,10409384;-0,25244910
-3,09409384;-0,25244910
-3,08409384;-0,25244910
-3,07409384;-0,25244910
-3,06409384;-0,25244910
-3,05409384;-0,25244910
-3,04409384;-0,25244910
-3,03409384;-0,25244910
-3,02409384;-0,25244910
-3,01409384;-0,25244910
-3,00409384;-0,25244910
-2,99409384;-0,25244910
-2,98409384;-0,25244910
-2,97409384;-0,25244910
-2,96409384;-0,25244910
-2,95409384;-0,25244910
-2,94409384;-0,25244910
-2,93409384;-0,25244910
-2,92409384;-0,27051610
-2,91409384;-0,25244910
-2,90409384;-0,25244910
-2,89409384;-0,27051610
-2,88409384;-0,27051610
-2,87409384;-0,25244910
-2,86409384;-0,27051610
-2,85409384;-0,27051610
-2,84409384;-0,27051610
-2,83409384;-0,27051610
-2,82409384;-0,27051610
-2,81409384;-0,27051610
-2,80409384;-0,25244910
-2,79409384;-0,27051610
-2,78409384;-0,25244910
-2,77409384;-0,27051610
-2,76409384;-0,27051610
-2,75409384;-0,27051610
-2,74409384;-0,27051610
-2,73409384;-0,27051610
-2,72409384;-0,27051610
-2,71409384;-0,27051610
-2,70409384;-0,27051610
-2,69409384;-0,27051610
-2,68409384;-0,27051610
-2,67409384;-0,27051610
-2,66409384;-0,27051610
-2,65409384;-0,27051610
-2,64409384;-0,27051610
-2,63409384;-0,28858300
-2,62409384;-0,28858300
-2,61409384;-0,27051610
-2,60409384;-0,27051610
-2,59409384;-0,28858300
-2,58409384;-0,27051610
-2,57409384;-0,28858300
-2,56409384;-0,27051610
-2,55409384;-0,28858300
-2,54409384;-0,27051610
-2,53409384;-0,27051610
-2,52409384;-0,28858300
-2,51409384;-0,27051610
-2,50409384;-0,27051610
-2,49409384;-0,27051610
-2,48409384;-0,27051610
-2,47409384;-0,27051610
-2,46409384;-0,28858300
-2,45409384;-0,28858300
-2,44409384;-0,27051610
-2,43409384;-0,27051610
-2,42409384;-0,27051610
-2,41409384;-0,27051610
-2,40409384;-0,27051610
-2,39409384;-0,28858300
-2,38409384;-0,27051610
-2,37409384;-0,27051610
-2,36409384;-0,27051610
-2,35409384;-0,27051610
-2,34409384;-0,27051610
-2,33409384;-0,27051610
-2,32409384;-0,27051610
-2,31409384;-0,27051610
-2,30409384;-0,27051610
-2,29409384;-0,27051610
-2,28409384;-0,27051610
-2,27409384;-0,25244910
-2,26409384;-0,27051610
-2,25409384;-0,27051610
-2,24409384;-0,25244910
-2,23409384;-0,25244910
-2,22409384;-0,27051610
-2,21409384;-0,27051610
-2,20409384;-0,25244910
-2,19409384;-0,27051610
-2,18409384;-0,27051610
-2,17409384;-0,25244910
-2,16409384;-0,25244910
-2,15409384;-0,27051610
-2,14409384;-0,25244910
-2,13409384;-0,25244910
-2,12409384;-0,27051610
-2,11409384;-0,25244910
-2,10409384;-0,25244910
-2,09409384;-0,25244910
-2,08409384;-0,25244910
-2,07409384;-0,25244910
-2,06409384;-0,25244910
-2,05409384;-0,25244910
-2,04409384;-0,25244910
-2,03409384;-0,25244910
-2,02409384;-0,25244910
-2,01409384;-0,25244910
-2,00409384;-0,25244910
-1,99409384;-0,25244910
-1,98409384;-0,25244910
-1,97409384;-0,25244910
-1,96409384;-0,25244910
-1,95409384;-0,25244910
-1,94409384;-0,25244910
-1,93409384;-0,23438220
-1,92409384;-0,25244910
-1,91409384;-0,23438220
-1,90409384;-0,23438220
-1,89409384;-0,23438220
-1,88409384;-0,23438220
-1,87409384;-0,23438220
-1,86409384;-0,23438220
-1,85409384;-0,23438220
-1,84409384;-0,23438220
-1,83409384;-0,23438220
-1,82409384;-0,23438220
-1,81409384;-0,23438220
-1,80409384;-0,23438220
-1,79409384;-0,21625420
-1,78409384;-0,23438220
-1,77409384;-0,21625420
-1,76409384;-0,21625420
-1,75409384;-0,21625420
-1,74409384;-0,21625420
-1,73409384;-0,21625420
-1,72409384;-0,19818720
-1,71409384;-0,19818720
-1,70409384;-0,19818720
-1,69409384;-0,19818720
-1,68409384;-0,19818720
-1,67409384;-0,19818720
-1,66409384;-0,19818720
-1,65409384;-0,19818720
-1,64409384;-0,19818720
-1,63409384;-0,19818720
-1,62409384;-0,19818720
-1,61409384;-0,19818720
-1,60409384;-0,19818720
-1,59409384;-0,18012020
-1,58409384;-0,18012020
-1,57409384;-0,19818720
-1,56409384;-0,18012020
-1,55409384;-0,18012020
-1,54409384;-0,18012020
-1,53409384;-0,18012020
-1,52409384;-0,18012020
-1,51409384;-0,18012020
-1,50409385;-0,18012020
-1,49409385;-0,18012020
-1,48409385;-0,18012020
-1,47409385;-0,18012020
-1,46409385;-0,18012020
-1,45409385;-0,18012020
-1,44409385;-0,18012020
-1,43409385;-0,18012020
-1,42409385;-0,16205330
-1,41409385;-0,18012020
-1,40409385;-0,16205330
-1,39409385;-0,16205330
-1,38409385;-0,16205330
-1,37409385;-0,16205330
-1,36409385;-0,14392530
-1,35409385;-0,16205330
-1,34409385;-0,16205330
-1,33409385;-0,14392530
-1,32409385;-0,14392530
-1,31409385;-0,14392530
-1,30409385;-0,14392530
-1,29409385;-0,12585830
-1,28409385;-0,12585830
-1,27409385;-0,12585830
-1,26409385;-0,12585830
-1,25409385;-0,12585830
-1,24409385;-0,12585830
-1,23409385;-0,10779140
-1,22409385;-0,10779140
-1,21409385;-0,10779140
-1,20409385;-0,10779140
-1,19409385;-0,10779140
-1,18409385;-0,10779140
-1,17409385;-0,08972442
-1,16409385;-0,10779140
-1,15409385;-0,08972442
-1,14409385;-0,08972442
-1,13409385;-0,08972442
-1,12409385;-0,08972442
-1,11409385;-0,08972442
-1,10409385;-0,08972442
-1,09409385;-0,08972442
-1,08409385;-0,07165746
-1,07409385;-0,07165746
-1,06409385;-0,07165746
-1,05409385;-0,07165746
-1,04409385;-0,07165746
-1,03409385;-0,07165746
-1,02409385;-0,07165746
-1,01409385;-0,05352946
-1,00409385;-0,07165746
-0,99409385;-0,05352946
-0,98409385;-0,05352946
-0,97409385;-0,05352946
-0,96409385;-0,05352946
-0,95409385;-0,05352946
-0,94409385;-0,05352946
-0,93409385;-0,03546251
-0,92409385;-0,03546251
-0,91409385;-0,03546251
-0,90409385;-0,03546251
-0,89409385;-0,03546251
-0,88409385;-0,03546251
-0,87409385;-0,03546251
-0,86409385;-0,01739555
-0,85409385;-0,03546251
-0,84409385;-0,03546251
-0,83409385;-0,01739555
-0,82409385;-0,01739555
-0,81409385;-0,01739555
-0,80409385;-0,01739555
-0,79409385;-0,01739555
-0,78409385;0,00067141
-0,77409385;-0,01739555
-0,76409385;0,00067141
-0,75409385;-0,01739555
-0,74409385;-0,01739555
-0,73409385;0,00067141
-0,72409385;0,00067141
-0,71409385;0,00067141
-0,70409385;0,00067141
-0,69409385;0,00067141
-0,68409385;0,01873836
-0,67409385;0,01873836
-0,66409385;0,01873836
-0,65409385;0,00067141
-0,64409385;0,01873836
-0,63409385;0,03680532
-0,62409385;0,01873836
-0,61409385;0,01873836
-0,60409385;0,03680532
-0,59409385;0,03680532
-0,58409385;0,03680532
-0,57409385;0,03680532
-0,56409385;0,03680532
-0,55409385;0,03680532
-0,54409385;0,05487228
-0,53409385;0,05487228
-0,52409385;0,05487228
-0,51409385;0,05487228
-0,50409385;0,05487228
-0,49409385;0,05487228
-0,48409385;0,05487228
-0,47409385;0,07293924
-0,46409385;0,05487228
-0,45409385;0,07293924
-0,44409385;0,07293924
-0,43409385;0,07293924
-0,42409385;0,07293924
-0,41409385;0,07293924
-0,40409385;0,07293924
-0,39409385;0,09100620
-0,38409385;0,09100620
-0,37409385;0,07293924
-0,36409385;0,10913420
-0,35409385;0,10913420
-0,34409385;0,10913420
-0,33409385;0,10913420
-0,32409385;0,10913420
-0,31409385;0,10913420
-0,30409385;0,10913420
-0,29409385;0,10913420
-0,28409385;0,10913420
-0,27409385;0,12720110
-0,26409385;0,12720110
-0,25409385;0,12720110
-0,24409385;0,12720110
-0,23409385;0,12720110
-0,22409385;0,14526810
-0,21409385;0,14526810
-0,20409385;0,12720110
-0,19409385;0,12720110
-0,18409385;0,14526810
-0,17409385;0,14526810
-0,16409385;0,14526810
-0,15409385;0,14526810
-0,14409385;0,16333510
-0,13409385;0,16333510
-0,12409385;0,16333510
-0,11409385;0,16333510
-0,10409385;0,16333510
-0,09409385;0,16333510
-0,08409385;0,18140200
-0,07409385;0,18140200
-0,06409385;0,18140200
-0,05409385;0,18140200
-0,04409385;0,18140200
-0,03409385;0,18140200
-0,02409385;0,18140200
-0,01409385;0,18140200
-0,00409385;0,18140200
0,00590615;0,19953000
0,01590615;0,19953000
0,02590615;0,19953000
0,03590615;0,19953000
0,04590615;0,19953000
0,05590615;0,19953000
0,06590615;0,21759700
0,07590615;0,21759700
0,08590615;0,21759700
0,09590615;0,21759700
0,10590615;0,23566390
0,11590615;0,21759700
0,12590615;0,23566390
0,13590615;0,21759700
0,14590614;0,23566390
0,15590614;0,25373090
0,16590614;0,23566390
0,17590614;0,25373090
0,18590614;0,25373090
0,19590614;0,25373090
0,20590614;0,25373090
0,21590614;0,25373090
0,22590614;0,25373090
0,23590614;0,25373090
0,24590614;0,25373090
0,25590614;0,25373090
0,26590614;0,27185890
0,27590614;0,27185890
0,28590614;0,27185890
0,29590614;0,27185890
0,30590614;0,27185890
0,31590614;0,28992580
0,32590614;0,27185890
0,33590614;0,28992580
0,34590614;0,28992580
0,35590614;0,28992580
0,36590614;0,28992580
0,37590614;0,28992580
0,38590614;0,28992580
0,39590614;0,30799280
0,40590614;0,30799280
0,41590614;0,32605980
0,42590614;0,30799280
0,43590614;0,30799280
0,44590614;0,32605980
0,45590614;0,32605980
0,46590614;0,32605980
0,47590614;0,32605980
0,48590614;0,32605980
0,49590614;0,32605980
0,50590614;0,34412670
0,51590614;0,34412670
0,52590614;0,32605980
0,53590614;0,34412670
0,54590614;0,34412670
0,55590614;0,34412670
0,56590614;0,34412670
0,57590614;0,34412670
0,58590614;0,34412670
0,59590614;0,36225470
0,60590614;0,36225470
0,61590614;0,36225470
0,62590614;0,36225470
0,63590614;0,36225470
0,64590614;0,36225470
0,65590614;0,36225470
0,66590614;0,36225470
0,67590614;0,38032170
0,68590614;0,38032170
0,69590614;0,38032170
0,70590614;0,38032170
0,71590614;0,38032170
0,72590614;0,38032170
0,73590614;0,39838860
0,74590614;0,39838860
0,75590614;0,39838860
0,76590614;0,39838860
0,77590614;0,39838860
0,78590614;0,39838860
0,79590614;0,39838860
0,80590614;0,41645560
0,81590614;0,39838860
0,82590614;0,41645560
0,83590614;0,41645560
0,84590614;0,41645560
0,85590614;0,41645560
0,86590614;0,43458360
0,87590614;0,41645560
0,88590614;0,41645560
0,89590614;0,43458360
0,90590614;0,43458360
0,91590614;0,43458360
0,92590614;0,43458360
0,93590614;0,43458360
0,94590614;0,45265050
0,95590614;0,45265050
0,96590614;0,43458360
0,97590614;0,45265050
0,98590614;0,45265050
0,99590614;0,45265050
1,00590614;0,47071750
1,01590614;0,47071750
1,02590614;0,47071750
1,03590614;0,47071750
1,04590614;0,47071750
1,05590614;0,47071750
1,06590614;0,47071750
1,07590614;0,47071750
1,08590614;0,47071750
1,09590614;0,47071750
1,10590614;0,48878440
1,11590614;0,48878440
1,12590614;0,48878440
1,13590614;0,48878440
1,14590614;0,48878440
1,15590614;0,48878440
1,16590614;0,48878440
1,17590614;0,48878440
1,18590614;0,48878440
1,19590614;0,50685140
1,20590614;0,50685140
1,21590614;0,50685140
1,22590614;0,50685140
1,23590614;0,50685140
1,24590614;0,50685140
1,25590614;0,50685140
1,26590614;0,50685140
1,27590614;0,52497940
1,28590614;0,52497940
1,29590614;0,52497940
1,30590614;0,52497940
1,31590614;0,52497940
1,32590614;0,52497940
1,33590614;0,52497940
1,34590614;0,54304640
1,35590614;0,52497940
1,36590614;0,54304640
1,37590614;0,54304640
1,38590614;0,54304640
1,39590614;0,54304640
1,40590614;0,54304640
1,41590614;0,54304640
1,42590614;0,54304640
1,43590614;0,54304640
1,44590614;0,54304640
1,45590614;0,54304640
1,46590614;0,54304640
1,47590614;0,54304640
1,48590614;0,56111330
1,49590614;0,54304640
1,50590614;0,56111330
1,51590614;0,56111330
1,52590614;0,56111330
1,53590614;0,56111330
1,54590614;0,56111330
1,55590614;0,56111330
1,56590614;0,56111330
1,57590614;0,56111330
1,58590614;0,57918030
1,59590614;0,57918030
1,60590614;0,57918030
1,61590614;0,57918030
1,62590614;0,57918030
1,63590614;0,57918030
1,64590614;0,57918030
1,65590614;0,57918030
1,66590614;0,57918030
1,67590614;0,57918030
1,68590614;0,59730830
1,69590614;0,59730830
1,70590614;0,57918030
1,71590614;0,57918030
1,72590614;0,59730830
1,73590614;0,59730830
1,74590614;0,59730830
1,75590614;0,59730830
1,76590614;0,59730830
1,77590614;0,59730830
1,78590613;0,61537520
1,79590613;0,59730830
1,80590613;0,61537520
1,81590613;0,61537520
1,82590613;0,59730830
1,83590613;0,61537520
1,84590613;0,61537520
1,85590613;0,61537520
1,86590613;0,61537520
1,87590613;0,61537520
1,88590613;0,61537520
1,89590613;0,61537520
1,90590613;0,61537520
1,91590613;0,61537520
1,92590613;0,61537520
1,93590613;0,61537520
1,94590613;0,61537520
1,95590613;0,61537520
1,96590613;0,61537520
1,97590613;0,61537520
1,98590613;0,61537520
1,99590613;0,61537520
2,00590613;0,61537520
2,01590613;0,63344220
2,02590613;0,61537520
2,03590613;0,61537520
2,04590613;0,63344220
2,05590613;0,63344220
2,06590613;0,61537520
2,07590613;0,63344220
2,08590613;0,63344220
2,09590613;0,63344220
2,10590613;0,63344220
2,11590613;0,63344220
2,12590613;0,63344220
2,13590613;0,63344220
2,14590613;0,63344220
2,15590613;0,63344220
2,16590613;0,63344220
2,17590613;0,63344220
2,18590613;0,63344220
2,19590613;0,63344220
2,20590613;0,63344220
2,21590613;0,63344220
2,22590613;0,63344220
2,23590613;0,63344220
2,24590613;0,63344220
2,25590613;0,63344220
2,26590613;0,63344220
2,27590613;0,63344220
2,28590613;0,63344220
2,29590613;0,63344220
2,30590613;0,63344220
2,31590613;0,63344220
2,32590613;0,63344220
2,33590613;0,63344220
2,34590613;0,65150920
2,35590613;0,63344220
2,36590613;0,63344220
2,37590613;0,65150920
2,38590613;0,63344220
2,39590613;0,65150920
2,40590613;0,65150920
2,41590613;0,65150920
2,42590613;0,65150920
2,43590613;0,65150920
2,44590613;0,65150920
2,45590613;0,65150920
2,46590613;0,65150920
2,47590613;0,65150920
2,48590613;0,63344220
2,49590613;0,65150920
2,50590613;0,63344220
2,51590613;0,65150920
2,52590613;0,65150920
2,53590613;0,63344220
2,54590613;0,65150920
2,55590613;0,65150920
2,56590613;0,63344220
2,57590613;0,65150920
2,58590613;0,63344220
2,59590613;0,65150920
2,60590613;0,63344220
2,61590613;0,63344220
2,62590613;0,63344220
2,63590613;0,63344220
2,64590613;0,63344220
2,65590613;0,63344220
2,66590613;0,63344220
2,67590613;0,65150920
2,68590613;0,65150920
2,69590613;0,63344220
2,70590613;0,63344220
2,71590613;0,63344220
2,72590613;0,63344220
2,73590613;0,63344220
2,74590613;0,63344220
2,75590613;0,63344220
2,76590613;0,63344220
2,77590613;0,63344220
2,78590613;0,63344220
2,79590613;0,63344220
2,80590613;0,63344220
2,81590613;0,63344220
2,82590613;0,61537520
2,83590613;0,63344220
2,84590613;0,63344220
2,85590613;0,63344220
2,86590613;0,61537520
2,87590613;0,63344220
2,88590613;0,63344220
2,89590613;0,63344220
2,90590613;0,63344220
2,91590613;0,61537520
2,92590613;0,61537520
2,93590613;0,61537520
2,94590613;0,63344220
2,95590613;0,61537520
2,96590613;0,61537520
2,97590613;0,61537520
2,98590613;0,61537520
2,99590613;0,61537520
3,00590613;0,61537520
3,01590613;0,61537520
3,02590613;0,61537520
3,03590613;0,61537520
3,04590613;0,61537520
3,05590613;0,61537520
3,06590613;0,61537520
3,07590613;0,61537520
3,08590613;0,61537520
3,09590613;0,61537520
3,10590613;0,61537520
3,11590613;0,61537520
3,12590613;0,61537520
3,13590613;0,61537520
3,14590613;0,61537520
3,15590613;0,61537520
3,16590613;0,59730830
3,17590613;0,61537520
3,18590613;0,61537520
3,19590613;0,61537520
3,20590613;0,59730830
3,21590613;0,61537520
3,22590613;0,59730830
3,23590613;0,59730830
3,24590613;0,59730830
3,25590613;0,59730830
3,26590613;0,57918030
3,27590613;0,57918030
3,28590613;0,59730830
3,29590613;0,59730830
3,30590613;0,57918030
3,31590613;0,57918030
3,32590613;0,57918030
3,33590613;0,57918030
3,34590613;0,57918030
3,35590613;0,57918030
3,36590613;0,57918030
3,37590613;0,57918030
3,38590613;0,56111330
3,39590613;0,56111330
3,40590613;0,56111330
3,41590613;0,56111330
3,42590613;0,56111330
3,43590612;0,56111330
3,44590612;0,56111330
3,45590612;0,56111330
3,46590612;0,56111330
3,47590612;0,54304640
3,48590612;0,54304640
3,49590612;0,54304640
3,50590612;0,54304640
3,51590612;0,54304640
3,52590612;0,54304640
3,53590612;0,54304640
3,54590612;0,54304640
3,55590612;0,54304640
3,56590612;0,54304640
3,57590612;0,54304640
3,58590612;0,54304640
3,59590612;0,54304640
3,60590612;0,52497940
3,61590612;0,52497940
3,62590612;0,52497940
3,63590612;0,52497940
3,64590612;0,52497940
3,65590612;0,52497940
3,66590612;0,52497940
3,67590612;0,52497940
3,68590612;0,52497940
3,69590612;0,50685140
3,70590612;0,52497940
3,71590612;0,50685140
3,72590612;0,50685140
3,73590612;0,50685140
3,74590612;0,50685140
3,75590612;0,50685140
3,76590612;0,50685140
3,77590612;0,50685140
3,78590612;0,50685140
3,79590612;0,48878440
3,80590612;0,48878440
3,81590612;0,48878440
3,82590612;0,48878440
3,83590612;0,48878440
3,84590612;0,47071750
3,85590612;0,47071750
3,86590612;0,47071750
3,87590612;0,47071750
3,88590612;0,47071750
3,89590612;0,47071750
3,90590612;0,47071750
3,91590612;0,47071750
3,92590612;0,45265050
3,93590612;0,45265050
3,94590612;0,45265050
3,95590612;0,45265050
3,96590612;0,45265050
3,97590612;0,45265050
3,98590612;0,43458360
3,99590612;0,43458360
4,00590612;0,43458360
4,01590612;0,43458360
4,02590612;0,43458360
4,03590612;0,43458360
4,04590612;0,41645560
4,05590612;0,43458360
4,06590612;0,41645560
4,07590612;0,41645560
4,08590612;0,41645560
4,09590612;0,41645560
4,10590612;0,39838860
4,11590612;0,39838860
4,12590612;0,39838860
4,13590612;0,39838860
4,14590612;0,39838860
4,15590612;0,39838860
4,16590612;0,39838860
4,17590612;0,39838860
4,18590612;0,39838860
4,19590612;0,38032170
4,20590612;0,39838860
4,21590612;0,38032170
4,22590612;0,38032170
4,23590612;0,38032170
4,24590612;0,38032170
4,25590612;0,36225470
4,26590612;0,38032170
4,27590612;0,36225470
4,28590612;0,36225470
4,29590612;0,36225470
4,30590612;0,36225470
4,31590612;0,36225470
4,32590612;0,34412670
4,33590612;0,34412670
4,34590612;0,34412670
4,35590612;0,36225470
4,36590612;0,34412670
4,37590612;0,34412670
4,38590612;0,34412670
4,39590612;0,34412670
4,40590612;0,32605980
4,41590612;0,32605980
4,42590612;0,32605980
4,43590612;0,32605980
4,44590612;0,32605980
4,45590612;0,32605980
4,46590612;0,32605980
4,47590612;0,30799280
4,48590612;0,30799280
4,49590612;0,30799280
4,50590612;0,30799280
4,51590612;0,28992580
4,52590612;0,28992580
4,53590612;0,28992580
4,54590612;0,28992580
4,55590612;0,28992580
4,56590612;0,27185890
4,57590612;0,27185890
4,58590612;0,27185890
4,59590612;0,27185890
4,60590612;0,27185890
4,61590612;0,27185890
4,62590612;0,27185890
4,63590612;0,25373090
4,64590612;0,25373090
4,65590612;0,25373090
4,66590612;0,25373090
4,67590612;0,25373090
4,68590612;0,23566390
4,69590612;0,23566390
4,70590612;0,25373090
4,71590612;0,21759700
4,72590612;0,21759700
4,73590612;0,23566390
4,74590612;0,21759700
4,75590612;0,21759700
4,76590612;0,21759700
4,77590612;0,21759700
4,78590612;0,21759700
4,79590612;0,19953000
4,80590612;0,19953000
4,81590612;0,19953000
4,82590612;0,19953000
4,83590612;0,19953000
4,84590612;0,19953000
4,85590612;0,18140200
4,86590612;0,18140200
4,87590612;0,18140200
4,88590612;0,18140200
4,89590612;0,18140200
4,90590612;0,18140200
4,91590612;0,18140200
4,92590612;0,18140200
4,93590612;0,18140200
4,94590612;0,18140200
4,95590612;0,16333510
4,96590612;0,18140200
4,97590612;0,16333510
4,98590612;0,16333510
4,99590612;0,14526810
5,00590612;0,16333510
5,01590612;0,14526810
5,02590612;0,14526810
5,03590612;0,14526810
5,04590612;0,14526810
5,05590612;0,14526810
5,06590612;0,14526810
5,07590611;0,12720110
5,08590611;0,12720110
5,09590611;0,14526810
5,10590611;0,12720110
5,11590611;0,12720110
5,12590611;0,12720110
5,13590611;0,12720110
5,14590611;0,12720110
5,15590611;0,12720110
5,16590611;0,10913420
5,17590611;0,10913420
5,18590611;0,10913420
5,19590611;0,10913420
5,20590611;0,09100620
5,21590611;0,10913420
5,22590611;0,10913420
5,23590611;0,09100620
5,24590611;0,07293924
5,25590611;0,07293924
5,26590611;0,09100620
5,27590611;0,07293924
5,28590611;0,07293924
5,29590611;0,07293924
5,30590611;0,05487228
5,31590611;0,07293924
5,32590611;0,05487228
5,33590611;0,05487228
5,34590611;0,05487228
5,35590611;0,05487228
5,36590611;0,05487228
5,37590611;0,05487228
5,38590611;0,03680532
5,39590611;0,03680532
5,40590611;0,03680532
5,41590611;0,03680532
5,42590611;0,03680532
5,43590611;0,03680532
5,44590611;0,03680532
5,45590611;0,03680532
5,46590611;0,01873836
5,47590611;0,01873836
5,48590611;0,01873836
5,49590611;0,01873836
5,50590611;0,01873836
5,51590611;0,00067141
5,52590611;0,00067141
5,53590611;0,00067141
5,54590611;0,00067141
5,55590611;0,00067141
5,56590611;-0,01739555
5,57590611;-0,01739555
5,58590611;-0,01739555
5,59590611;-0,01739555
5,60590611;-0,01739555
5,61590611;-0,01739555
5,62590611;-0,01739555
5,63590611;-0,01739555
5,64590611;-0,01739555
5,65590611;-0,03546251
5,66590611;-0,01739555
5,67590611;-0,03546251
5,68590611;-0,03546251
5,69590611;-0,03546251
5,70590611;-0,03546251
5,71590611;-0,03546251
5,72590611;-0,03546251
5,73590611;-0,03546251
5,74590611;-0,03546251
5,75590611;-0,03546251
5,76590611;-0,05352946
5,77590611;-0,05352946
5,78590611;-0,05352946
5,79590611;-0,07165746
5,80590611;-0,07165746
5,81590611;-0,05352946
5,82590611;-0,07165746
5,83590611;-0,07165746
5,84590611;-0,07165746
5,85590611;-0,07165746
5,86590611;-0,08972442
5,87590611;-0,08972442
5,88590611;-0,08972442
5,89590611;-0,08972442
5,90590611;-0,08972442
5,91590611;-0,08972442
5,92590611;-0,08972442
5,93590611;-0,10779140
5,94590611;-0,08972442
5,95590611;-0,10779140
5,96590611;-0,10779140
5,97590611;-0,10779140
5,98590611;-0,10779140
5,99590611;-0,10779140
6,00590611;-0,10779140
6,01590611;-0,12585830
6,02590611;-0,10779140
6,03590611;-0,12585830
6,04590611;-0,12585830
6,05590611;-0,12585830
6,06590611;-0,12585830
6,07590611;-0,14392530
6,08590611;-0,12585830
6,09590611;-0,14392530
6,10590611;-0,12585830
6,11590611;-0,14392530
6,12590611;-0,14392530
6,13590611;-0,14392530
6,14590611;-0,14392530
6,15590611;-0,16205330
6,16590611;-0,14392530
6,17590611;-0,16205330
6,18590611;-0,16205330
6,19590611;-0,16205330
6,20590611;-0,16205330
6,21590611;-0,16205330
6,22590611;-0,16205330
6,23590611;-0,16205330
6,24590611;-0,16205330
6,25590611;-0,16205330
6,26590611;-0,18012020
6,27590611;-0,18012020
6,28590611;-0,18012020
6,29590611;-0,18012020
6,30590611;-0,18012020
6,31590611;-0,18012020
6,32590611;-0,18012020
6,33590611;-0,18012020
6,34590611;-0,18012020
6,35590611;-0,18012020
6,36590611;-0,18012020
6,37590611;-0,18012020
6,38590611;-0,18012020
6,39590611;-0,18012020
6,40590611;-0,19818720
6,41590611;-0,19818720
6,42590611;-0,19818720
6,43590611;-0,19818720
6,44590611;-0,19818720
6,45590611;-0,19818720
6,46590611;-0,19818720
6,47590611;-0,19818720
6,48590611;-0,19818720
6,49590611;-0,19818720
6,50590611;-0,21625420
6,51590611;-0,21625420
6,52590611;-0,21625420
6,53590611;-0,21625420
6,54590611;-0,21625420
6,55590611;-0,21625420
6,56590611;-0,21625420
6,57590611;-0,21625420
6,58590611;-0,21625420
6,59590611;-0,21625420
6,60590611;-0,21625420
6,61590611;-0,21625420
6,62590611;-0,21625420
6,63590611;-0,23438220
6,64590611;-0,21625420
6,65590611;-0,23438220
6,66590611;-0,23438220
6,67590611;-0,23438220
6,68590611;-0,23438220
6,69590611;-0,23438220
6,70590611;-0,23438220
6,71590611;-0,23438220
6,72590610;-0,23438220
6,73590610;-0,23438220
6,74590610;-0,23438220
6,75590610;-0,23438220
