Temps;Canal A;Canal B
(ms);(mV);(mV)

-280,82177110;0,56459240;0,39216280
-280,49409110;0,56459240;-0,05340739
-280,16641110;0,56459240;-0,05340739
-279,83873110;0,56459240;0,39216280
-279,51105111;0,56459240;0,39216280
-279,18337111;0,56459240;-0,05340739
-278,85569111;0,56459240;-0,05340739
-278,52801111;0,56459240;0,39216280
-278,20033111;0,56459240;-0,05340739
-277,87265112;0,56459240;0,83620720
-277,54497112;-3,81481300;-0,49745170
-277,21729112;-3,81481300;-0,05340739
-276,88961112;0,56459240;0,39216280
-276,56193112;0,56459240;-0,05340739
-276,23425113;-3,81481300;-0,05340739
-275,90657113;0,56459240;-0,05340739
-275,57889113;0,56459240;-0,05340739
-275,25121113;0,56459240;-0,05340739
-274,92353113;0,56459240;-0,05340739
-274,59585114;-3,81481300;-0,05340739
-274,26817114;-3,81481300;-0,05340739
-273,94049114;0,56459240;-0,05340739
-273,61281114;0,56459240;0,39216280
-273,28513114;0,56459240;-0,05340739
-272,95745115;-3,81481300;-0,05340739
-272,62977115;0,56459240;-0,05340739
-272,30209115;0,56459240;-0,05340739
-271,97441115;0,56459240;0,39216280
-271,64673115;0,56459240;0,39216280
-271,31905116;0,56459240;-0,05340739
-270,99137116;0,56459240;0,39216280
-270,66369116;0,56459240;-0,05340739
-270,33601116;0,56459240;-0,05340739
-270,00833116;0,56459240;-0,05340739
-269,68065117;0,56459240;-0,49745170
-269,35297117;0,56459240;-0,05340739
-269,02529117;-3,81481300;0,39216280
-268,69761117;-3,81481300;0,39216280
-268,36993117;0,56459240;0,39216280
-268,04225118;0,56459240;-0,05340739
-267,71457118;-3,81481300;-0,05340739
